,Lat,Long,-,Alt,dayNo,Date,Time,datetime,Transportation Mode,x,y
404,39.992994,116.401439,0,217,39682.380416666696,2008-08-22,09:07:48,2008-08-22 09:07:48,-,5456.405263152082,1835.3981309928024
405,39.992963,116.401431,0,221,39682.3804398148,2008-08-22,09:07:50,2008-08-22 09:07:50,-,5455.7237627042705,1831.9519857324722
406,39.992938,116.401424,0,225,39682.380462962996,2008-08-22,09:07:52,2008-08-22 09:07:52,-,5455.127449814865,1829.172836319784
407,39.992905,116.401431,0,228,39682.3804861111,2008-08-22,09:07:54,2008-08-22 09:07:54,-,5455.7237627042705,1825.504359082916
408,39.99287800000001,116.401445,0,231,39682.3805092593,2008-08-22,09:07:56,2008-08-22 09:07:56,-,5456.9163884873915,1822.5028776987829
409,39.992858,116.401457,0,234,39682.380532407406,2008-08-22,09:07:58,2008-08-22 09:07:58,-,5457.938639157993,1820.279558146079
410,39.99283300000001,116.401467,0,237,39682.3805555556,2008-08-22,09:08:00,2008-08-22 09:08:00,-,5458.790514718253,1817.5004087018808
411,39.99280200000001,116.401474,0,237,39682.3805787037,2008-08-22,09:08:02,2008-08-22 09:08:02,-,5459.386827607607,1814.0542633776072
412,39.99277,116.401484,0,241,39682.3806018519,2008-08-22,09:08:04,2008-08-22 09:08:04,-,5460.238703167837,1810.4969520610766
413,39.992744,116.401478,0,243,39682.380625,2008-08-22,09:08:06,2008-08-22 09:08:06,-,5459.727577832568,1807.606636608415
414,39.992725,116.401466,0,246,39682.3806481481,2008-08-22,09:08:08,2008-08-22 09:08:08,-,5458.705327162012,1805.4944830019094
415,39.992726,116.401456,0,248,39682.3806712963,2008-08-22,09:08:10,2008-08-22 09:08:10,-,5457.853451601749,1805.6056489810169
416,39.992715,116.401453,0,251,39682.3806944444,2008-08-22,09:08:12,2008-08-22 09:08:12,-,5457.5978889351845,1804.3828232073033
417,39.992704,116.401457,0,253,39682.3807175926,2008-08-22,09:08:14,2008-08-22 09:08:14,-,5457.938639157993,1803.1599974327462
418,39.992695,116.401459,0,255,39682.3807407407,2008-08-22,09:08:16,2008-08-22 09:08:16,-,5458.10901427048,1802.159503614954
419,39.992686,116.401463,0,257,39682.380763888905,2008-08-22,09:08:18,2008-08-22 09:08:18,-,5458.449764495452,1801.159009796124
420,39.992677,116.401466,0,259,39682.380787037,2008-08-22,09:08:20,2008-08-22 09:08:20,-,5458.705327162012,1800.1585159769631
421,39.992667,116.40147,0,261,39682.3808101852,2008-08-22,09:08:22,2008-08-22 09:08:22,-,5459.046077384809,1799.0468561762068
422,39.992662,116.401472,0,263,39682.3808333333,2008-08-22,09:08:24,2008-08-22 09:08:24,-,5459.216452497292,1798.4910262760561
423,39.992661,116.401471,0,265,39682.3808564815,2008-08-22,09:08:26,2008-08-22 09:08:26,-,5459.131264941051,1798.3798602954214
424,39.992662,116.401474,0,266,39682.3808796296,2008-08-22,09:08:28,2008-08-22 09:08:28,-,5459.386827607607,1798.4910262760561
425,39.992666,116.401476,0,266,39682.3809027778,2008-08-22,09:08:30,2008-08-22 09:08:30,-,5459.557202720087,1798.935690196344
426,39.992673,116.401476,0,267,39682.3809259259,2008-08-22,09:08:32,2008-08-22 09:08:32,-,5459.557202720087,1799.7138520572391
427,39.99268,116.401472,0,268,39682.3809490741,2008-08-22,09:08:34,2008-08-22 09:08:34,-,5459.216452497292,1800.4920139167987
428,39.992687,116.401467,0,269,39682.3809722222,2008-08-22,09:08:36,2008-08-22 09:08:36,-,5458.790514718253,1801.2701757757309
429,39.992693,116.401462,0,270,39682.380995370404,2008-08-22,09:08:38,2008-08-22 09:08:38,-,5458.364576937041,1801.9371716559322
430,39.992699,116.401456,0,271,39682.3810185185,2008-08-22,09:08:40,2008-08-22 09:08:40,-,5457.853451601749,1802.6041675342583
431,39.99270300000001,116.401451,0,271,39682.3810416667,2008-08-22,09:08:42,2008-08-22 09:08:42,-,5457.427513822695,1803.0488314540644
432,39.992701,116.401451,0,272,39682.3810648148,2008-08-22,09:08:44,2008-08-22 09:08:44,-,5457.427513822695,1802.826499493126
433,39.992693,116.401455,0,273,39682.381087963,2008-08-22,09:08:46,2008-08-22 09:08:46,-,5457.768264045505,1801.9371716559322
434,39.99268,116.401459,0,273,39682.3811111111,2008-08-22,09:08:48,2008-08-22 09:08:48,-,5458.10901427048,1800.4920139167987
435,39.992648,116.40145,0,273,39682.3811342593,2008-08-22,09:08:50,2008-08-22 09:08:50,-,5457.342326266451,1796.9347025523725
436,39.992605,116.401432,0,274,39682.3811574074,2008-08-22,09:08:52,2008-08-22 09:08:52,-,5455.808950260518,1792.154565384197
437,39.992557,116.40141,0,275,39682.3811805556,2008-08-22,09:08:54,2008-08-22 09:08:54,-,5453.934824029526,1786.8185982847483
438,39.992511,116.40140900000002,0,277,39682.3812037037,2008-08-22,09:08:56,2008-08-22 09:08:56,-,5453.849636475441,1781.7049631209318
439,39.992436,116.40143,0,279,39682.381226851896,2008-08-22,09:08:58,2008-08-22 09:08:58,-,5455.63857515019,1773.367514425942
440,39.992396,116.401434,0,282,39682.38125,2008-08-22,09:09:00,2008-08-22 09:09:00,-,5455.979325373014,1768.9208750924338
441,39.992358,116.401441,0,285,39682.3812731481,2008-08-22,09:09:02,2008-08-22 09:09:02,-,5456.575638264575,1764.6965677067903
442,39.992316,116.40143700000002,0,286,39682.3812962963,2008-08-22,09:09:04,2008-08-22 09:09:04,-,5456.234888041756,1760.027596363921
443,39.992286,116.401469,0,288,39682.3813194444,2008-08-22,09:09:06,2008-08-22 09:09:06,-,5458.960889830736,1756.6926168190587
444,39.99228,116.401465,0,287,39682.3813425926,2008-08-22,09:09:08,2008-08-22 09:09:08,-,5458.620139605769,1756.0256209089855
445,39.992273,116.401459,0,286,39682.3813657407,2008-08-22,09:09:10,2008-08-22 09:09:10,-,5458.10901427048,1755.247459012846
446,39.992276,116.401452,0,285,39682.3813888889,2008-08-22,09:09:12,2008-08-22 09:09:12,-,5457.51270137894,1755.5809569682092
447,39.992285,116.401434,0,285,39682.381412037,2008-08-22,09:09:14,2008-08-22 09:09:14,-,5455.979325373014,1756.5814508343144
448,39.992294,116.401421,0,286,39682.3814351852,2008-08-22,09:09:16,2008-08-22 09:09:16,-,5454.871887146116,1757.5819446986743
449,39.992296,116.401417,0,289,39682.3814583333,2008-08-22,09:09:18,2008-08-22 09:09:18,-,5454.531136921117,1757.8042766686272
450,39.992285,116.40140900000002,0,290,39682.3814814815,2008-08-22,09:09:20,2008-08-22 09:09:20,-,5453.849636475441,1756.5814508343144
451,39.992274,116.401418,0,292,39682.3815046296,2008-08-22,09:09:22,2008-08-22 09:09:22,-,5454.6163244795325,1755.3586249984512
452,39.992259,116.401428,0,294,39682.3815277778,2008-08-22,09:09:24,2008-08-22 09:09:24,-,5455.468200037693,1753.6911352193902
453,39.992243,116.401444,0,296,39682.3815509259,2008-08-22,09:09:26,2008-08-22 09:09:26,-,5456.831200931146,1751.912479452164
454,39.992226,116.401456,0,297,39682.381574074105,2008-08-22,09:09:28,2008-08-22 09:09:28,-,5457.853451601749,1750.0226576961577
455,39.992211,116.401476,0,297,39682.3815972222,2008-08-22,09:09:30,2008-08-22 09:09:30,-,5459.557202720087,1748.355167907165
456,39.992189,116.401501,0,299,39682.3816203704,2008-08-22,09:09:32,2008-08-22 09:09:32,-,5461.6868916173735,1745.9095162137382
457,39.992158,116.401505,0,301,39682.3816435185,2008-08-22,09:09:34,2008-08-22 09:09:34,-,5462.0276418423155,1742.4633706336926
458,39.992126,116.401493,0,302,39682.3816666667,2008-08-22,09:09:36,2008-08-22 09:09:36,-,5461.005391171814,1738.906059053846
459,39.992097,116.401477,0,302,39682.3816898148,2008-08-22,09:09:38,2008-08-22 09:09:38,-,5459.642390276329,1735.6822454245378
460,39.992085,116.40143,0,303,39682.381712963,2008-08-22,09:09:40,2008-08-22 09:09:40,-,5455.63857515019,1734.3482535748738
461,39.992015,116.40142,0,305,39682.3817361111,2008-08-22,09:09:42,2008-08-22 09:09:42,-,5454.786699589867,1726.566634412469
462,39.991925,116.401374,0,303,39682.3817592593,2008-08-22,09:09:44,2008-08-22 09:09:44,-,5450.868072017359,1716.5616953976387
463,39.991787,116.40135,0,304,39682.3817824074,2008-08-22,09:09:46,2008-08-22 09:09:46,-,5448.823570675792,1701.2207887067748
464,39.991623,116.401339,0,304,39682.381805555604,2008-08-22,09:09:48,2008-08-22 09:09:48,-,5447.8865075590675,1682.9895659444428
465,39.991439,116.401329,0,304,39682.3818287037,2008-08-22,09:09:50,2008-08-22 09:09:50,-,5447.034632000756,1662.535022924061
466,39.991252,116.401345,0,304,39682.3818518519,2008-08-22,09:09:52,2008-08-22 09:09:52,-,5448.397632896646,1641.7469814746187
467,39.991035,116.401379,0,302,39682.381875,2008-08-22,09:09:54,2008-08-22 09:09:54,-,5451.294009798647,1617.62395955149
468,39.990804,116.401415,0,300,39682.3818981481,2008-08-22,09:09:56,2008-08-22 09:09:56,-,5454.360761810782,1591.944612971361
469,39.990573,116.401436,0,298,39682.3819212963,2008-08-22,09:09:58,2008-08-22 09:09:58,-,5456.149700485509,1566.2652657075994
470,39.990335,116.401448,0,297,39682.3819444444,2008-08-22,09:10:00,2008-08-22 09:10:00,-,5457.171951156128,1539.8077556902654
471,39.990081,116.401449,0,291,39682.3819675926,2008-08-22,09:10:02,2008-08-22 09:10:02,-,5457.257138710206,1511.57158873684
472,39.989862,116.401405,0,286,39682.3819907407,2008-08-22,09:10:04,2008-08-22 09:10:04,-,5453.508886250433,1487.226231526675
473,39.98963300000001,116.401391,0,284,39682.3820138889,2008-08-22,09:10:06,2008-08-22 09:10:06,-,5452.3162604693825,1461.769213514022
474,39.989397,116.401396,0,281,39682.382037037,2008-08-22,09:10:08,2008-08-22 09:10:08,-,5452.7421982484875,1435.5340326726416
475,39.989161,116.401403,0,279,39682.3820601852,2008-08-22,09:10:10,2008-08-22 09:10:10,-,5453.338511140096,1409.2988511205522
476,39.988903,116.401379,0,275,39682.3820833333,2008-08-22,09:10:12,2008-08-22 09:10:12,-,5451.294009798647,1380.618016233214
477,39.98865900000001,116.401377,0,270,39682.3821064815,2008-08-22,09:10:14,2008-08-22 09:10:14,-,5451.123634686132,1353.4935049368926
478,39.988399,116.401378,0,265,39682.3821296296,2008-08-22,09:10:16,2008-08-22 09:10:16,-,5451.208822240222,1324.590336319129
479,39.988151,116.401366,0,267,39682.3821527778,2008-08-22,09:10:18,2008-08-22 09:10:18,-,5450.1865715694585,1297.0211592944681
480,39.987907,116.401358,0,264,39682.3821759259,2008-08-22,09:10:20,2008-08-22 09:10:20,-,5449.5050711237145,1269.8966456453295
481,39.987652,116.401345,0,254,39682.3821990741,2008-08-22,09:10:22,2008-08-22 09:10:22,-,5448.397632896646,1241.5493047462505
482,39.987394,116.401346,0,243,39682.3822222222,2008-08-22,09:10:24,2008-08-22 09:10:24,-,5448.482820452909,1212.8684648719554
483,39.987164,116.401374,0,225,39682.3822453704,2008-08-22,09:10:26,2008-08-22 09:10:26,-,5450.868072017359,1187.3002735670148
484,39.986926,116.401391,0,214,39682.3822685185,2008-08-22,09:10:28,2008-08-22 09:10:28,-,5452.3162604693825,1160.8427531546988
485,39.986706,116.401383,0,204,39682.3822916667,2008-08-22,09:10:30,2008-08-22 09:10:30,-,5451.634760021506,1136.3862210365025
486,39.986463,116.401389,0,199,39682.3823148148,2008-08-22,09:10:32,2008-08-22 09:10:32,-,5452.145885356873,1109.3728689312088
487,39.986225,116.401392,0,192,39682.382337963,2008-08-22,09:10:34,2008-08-22 09:10:34,-,5452.40144802347,1082.9153463815387
488,39.985971,116.40138799999998,0,184,39682.3823611111,2008-08-22,09:10:36,2008-08-22 09:10:36,-,5452.060697798451,1054.6791660540534
489,39.985705,116.401377,0,185,39682.382384259305,2008-08-22,09:10:38,2008-08-22 09:10:38,-,5451.123634686132,1025.1089920695701
490,39.98544,116.401375,0,183,39682.3824074074,2008-08-22,09:10:40,2008-08-22 09:10:40,-,5450.953259573617,995.6499832503862
491,39.985185,116.401358,0,184,39682.3824305556,2008-08-22,09:10:42,2008-08-22 09:10:42,-,5449.5050711237145,967.3026342928447
492,39.984922,116.401338,0,183,39682.3824537037,2008-08-22,09:10:44,2008-08-22 09:10:44,-,5447.801320004972,938.0659558672264
493,39.984659,116.401325,0,185,39682.3824768519,2008-08-22,09:10:46,2008-08-22 09:10:46,-,5446.693881777859,908.8292765562097
494,39.984396,116.401307,0,190,39682.3825,2008-08-22,09:10:48,2008-08-22 09:10:48,-,5445.1605057715415,879.592596358382
495,39.984149,116.401288,0,193,39682.3825231481,2008-08-22,09:10:50,2008-08-22 09:10:50,-,5443.541942206729,852.1345727047603
496,39.983924,116.401277,0,195,39682.3825462963,2008-08-22,09:10:52,2008-08-22 09:10:52,-,5442.604879092056,827.1222022993559
497,39.983726,116.401282,0,194,39682.3825694444,2008-08-22,09:10:54,2008-08-22 09:10:54,-,5443.030816871257,805.1113158059883
498,39.983551,116.401292,0,196,39682.3825925926,2008-08-22,09:10:56,2008-08-22 09:10:56,-,5443.882692431818,785.6572490429382
499,39.983395,116.401294,0,199,39682.382615740695,2008-08-22,09:10:58,2008-08-22 09:10:58,-,5444.053067542193,768.315337769016
500,39.983269,116.401287,0,203,39682.3826388889,2008-08-22,09:11:00,2008-08-22 09:11:00,-,5443.456754650456,754.3084092045493
501,39.98317700000001,116.401281,0,206,39682.382662037,2008-08-22,09:11:02,2008-08-22 09:11:02,-,5442.945629314984,744.0811279034783
502,39.983109000000006,116.40128,0,207,39682.3826851852,2008-08-22,09:11:04,2008-08-22 09:11:04,-,5442.860441760877,736.5218329572398
503,39.983076,116.401289,0,207,39682.3827083333,2008-08-22,09:11:06,2008-08-22 09:11:06,-,5443.627129765168,732.853351564995
